Gene dn_damaging_DD dn_lof_DD mut_damaging mut_lof BF PP
ADAMTSL1 0 0 3.1137e-06 4.49738914796823e-06 0.0231171600320939 0.000698830591234095
ADAMTSL2 0 0 1.53207e-06 2.49733846031359e-06 0.125248845158681 0.00377461244967989
ADAMTSL3 0 0 6.74565e-06 4.65195769123906e-06 0.0110464015494768 0.000334054061997678
ADAMTSL4 0 0 1.04146e-10 3.09581635316327e-06 0.108222107269209 0.00326315371320367
ADAMTSL5 0 0 3.25916e-06 1.49688350467421e-06 0.188167236020059 0.00566004558520456
ADAP1 1 0 4.31954e-06 1.39414833549323e-06 3.59126686979574 0.0979937258223568
ADAP2 0 0 3.88898e-06 1.3613670357346e-06 0.185642717287313 0.00558453246914759
ADAR 1 0 6.39505e-06 2.701856755079e-06 0.965520178600509 0.0283791391849294
ADARB1 0 0 7.70205e-06 1.31457718189637e-06 0.0995860487022531 0.00300353813906748
ADARB2 0 0 8.23308e-06 1.44960877308093e-06 0.0826373240012214 0.00249363539310271
ADARB2-AS1 0 0 1.04146e-10 4.67024511547242e-08 0.96646488455707 0.0284061177774459
ADAT1 0 0 3.30271e-06 1.4690569800055e-06 0.190496433269995 0.00572970609622493
ADAT2 0 0 1.34945e-06 6.0316356306092e-07 0.504506978862543 0.0150324624722119
ADAT3 0 0 1.99525e-08 4.31459968966553e-07 0.727637074785421 0.0215377303631257
ADC 0 0 3.06989e-06 1.22469556635299e-06 0.236674805736171 0.00710877444800316
ADCK1 0 0 5.95005e-06 1.33025722585184e-06 0.132710737338453 0.0039985915829728
ADCK2 0 0 3.4278e-06 1.31988167766281e-06 0.2074431264654 0.00623624594502063
ADCK3 0 0 6.33154e-06 1.47969357037589e-06 0.111636484446267 0.00336575878881377
ADCK4 1 0 6.82997e-06 1.73221278002884e-06 1.78232682915145 0.051158974640295
ADCK5 0 0 6.0015e-06 1.49766471887666e-06 0.116621286037759 0.00351551858952315
ADCY1 0 0 7.19746e-06 2.43172477374382e-06 0.0487576415501493 0.00147279948244448
ADCY10 0 0 4.83702e-06 4.2372554778044e-06 0.0204841330024778 0.000619283608526026
ADCY10P1 0 0 1.04146e-10 1.10383005683702e-06 0.448776868073296 0.0133941507357665
ADCY2 1 0 9.80244e-06 2.55485149696149e-06 0.58485070876736 0.0173847934110195
ADCY3 0 0 1.15324e-05 2.71719030769252e-06 0.0193791891577946 0.000585898124422511
ADCY4 0 0 6.5269e-06 2.90849466632044e-06 0.0389647489010283 0.00117733838025866
ADCY5 0 0 1.32721e-05 2.67953914939023e-06 0.0150376312111955 0.000454697896312016
ADCY6 1 0 1.29301e-05 2.39515081216814e-06 0.382482429223523 0.0114381651169061
ADCY7 0 0 1.04146e-10 2.42127976633598e-06 0.174598881291042 0.00525405562899272
ADCY8 0 0 8.0711e-06 2.90465981357576e-06 0.0300720334218498 0.000908884976905386
ADCY9 1 0 9.578e-06 2.28101711311956e-06 0.739139568347074 0.0218707526971193
ADCYAP1 0 0 2.40085e-08 4.55530089594125e-07 0.714489928811688 0.0211568139174599
ADCYAP1R1 0 0 4.4357e-06 1.75196105694034e-06 0.127435397279732 0.00384025530438978
ADD1 0 1 6.49175e-06 1.80390424302971e-06 7.26648072950764 0.18020622028056
ADD2 0 0 7.8246e-06 2.65314069446892e-06 0.0374654479078925 0.00113208757513476
ADD3 0 0 5.37003e-06 1.96876069582796e-06 0.0927668917100962 0.00279844634443307
ADGB 0 0 1.01574e-06 4.91436833093914e-06 0.0251880658546038 0.000761386305286785
ADH1A 0 0 3.2233e-06 6.23013611190045e-07 0.35585806889779 0.0106504415856918
ADH1B 0 0 3.38888e-06 6.1407495027924e-07 0.347847070334138 0.0104131778553177
ADH4 0 0 2.45266e-06 7.13766221019615e-07 0.382054802796945 0.0114255230291049
ADH5 0 0 2.74934e-06 8.2953066469576e-07 0.333262138948216 0.00998092000325863
ADH6 0 0 2.69997e-06 6.77958312105315e-07 0.375209639594185 0.0112231127611957
ADH7 0 0 2.12874e-06 7.6764488442106e-07 0.389311686781589 0.0116400173310699
ADHFE1 0 0 4.916e-06 1.27431402644204e-06 0.165195304558849 0.00497248887689015
ADI1 0 0 2.18795e-06 4.74756910388701e-07 0.476383663033476 0.0142063950966309
ADIG 0 0 1.04146e-10 2.38580386814694e-07 0.840300824943087 0.0247898576018576
ADIPOQ 0 0 2.50946e-06 4.76022983170169e-07 0.449405285501508 0.013412654857645
ADIPOQ-AS1 0 0 1.04146e-10 9.15845252377995e-08 0.935329308806923 0.0275161688281114
ADIPOR1 0 0 2.38724e-06 8.55903120426675e-07 0.348737242272298 0.0104395479182314
ADIPOR2 0 0 2.63789e-06 1.02041655720718e-06 0.296114331511469 0.00887825195861098
ADIRF 0 0 1.04146e-10 1.91819966811922e-07 0.869417267746756 0.0256268140924765
ADK 0 0 1.77263e-06 8.9681719979949e-07 0.377936588054437 0.0113037580779711
ADM 0 0 1.82901e-06 5.57148824731845e-07 0.47851554394742 0.0142690634606724
ADM2 0 0 1.04146e-10 5.94588020163985e-07 0.648706981461711 0.0192464003518064
ADM5 0 0 1.04146e-10 4.9493436855957e-07 0.697372025367076 0.0206604067541552
ADNP 1 19 2.26581e-06 2.1002491732146e-06 1.16026949690551e+38 1
ADNP2 0 0 2.66946e-06 1.46102874602532e-06 0.214360064526731 0.00644284623499551
ADO 0 0 2.15149e-06 5.2488850658019e-07 0.462355991522693 0.0137938415482892
ADORA1 0 0 3.33896e-06 4.54626645356815e-07 0.393992583901305 0.011778322896972
ADORA2A 0 0 3.36564e-06 7.0376656224562e-07 0.327287347919715 0.00980373433057878
ADORA2A-AS1 0 0 1.04146e-10 4.06997765608678e-07 0.743386238943575 0.0219936458055976
ADORA2B 0 0 7.15917e-07 5.4946048357915e-07 0.588289869331947 0.01748523557278
ADORA3 0 0 9.86266e-07 1.04083070655891e-06 0.392470625764131 0.0117333581398188
ADPGK 0 0 3.84598e-06 1.07939455454067e-06 0.229198428683387 0.00688575994309283
ADPGK-AS1 0 0 1.04146e-10 9.0553961206164e-08 0.936032688135102 0.0275362915361248
ADPRH 0 0 3.80005e-06 7.2378351513226e-07 0.298811229499949 0.00895838736587319
ADPRHL1 0 0 3.67742e-06 9.47712473718755e-07 0.259649983570023 0.0077934797074544
ADPRHL2 0 0 3.10464e-06 6.5830599492442e-07 0.354225750836418 0.0106021060468202
ADPRM 0 0 1.91327e-06 6.02039096170825e-07 0.45623179080914 0.0136136206187376
ADRA1A 0 0 5.0949e-06 7.50756647358725e-07 0.233745588763539 0.00702141012175815
ADRA1B 0 0 3.69124e-06 5.98043946116265e-07 0.333654690661293 0.00999255911755685
ADRA1D 0 0 4.01692e-06 7.4249024306804e-07 0.283776904808449 0.0085114933567564
ADRA2A 0 0 1.04146e-10 5.8276698094509e-07 0.654294725412849 0.0194089647195265
ADRA2B 0 0 1.04146e-10 7.3078762320445e-07 0.587713398053249 0.0174684009139599
ADRA2C 0 0 1.04146e-10 8.4246663418855e-07 0.542062732649398 0.0161334328553594
ADRB1 0 0 1.04146e-10 5.21924330772725e-07 0.683836991348045 0.0202675436962761
ADRB2 0 0 3.42303e-06 4.52669852478529e-07 0.38874098201248 0.0116231521793918
ADRB3 0 0 5.38707e-06 4.80192652566662e-07 0.270399679614724 0.00811351749957216
ADRBK1 0 0 5.48106e-06 2.20987965023356e-06 0.0766097373096796 0.00231216956774777
ADRBK2 0 0 4.01185e-06 2.1646948032311e-06 0.102169970666717 0.00308122969454899
ADRM1 0 0 4.084e-06 8.9681848026111e-07 0.250819297225768 0.00753041973326729
ADSL 0 0 6.98363e-06 1.58648692497428e-06 0.0925059086703261 0.00279059538686496
ADSS 0 0 3.92489e-06 1.24774037396576e-06 0.200203653336187 0.00601991989182694
ADSSL1 0 0 6.99087e-06 1.5819963655389e-06 0.0926904172954399 0.00279614583462507
ADTRP 0 0 1.0354e-06 6.56405526496185e-07 0.513738121275301 0.0153033075082154
AEBP1 0 0 1.00262e-05 3.19019237463983e-06 0.017744767292092 0.000536510560639542
AEBP2 0 0 1.04146e-10 1.44760946771961e-06 0.350344193031834 0.0104871479641504
AEN 0 0 2.11714e-06 6.7125973949101e-07 0.418338194064785 0.0124970342101308
AES 0 0 1.04146e-10 8.5552519466178e-07 0.536965255415714 0.0159841415112045
AFAP1 0 0 6.70367e-06 1.99001404475875e-06 0.0726666075235071 0.00219342243226199
AFAP1-AS1 0 0 1.04146e-10 4.40856535129102e-08 0.96831232824767 0.028458872118734
AFAP1L1 0 0 6.7946e-06 2.47744892584601e-06 0.0505437596865954 0.00152666955769547
AFAP1L2 0 0 7.42441e-06 1.97598366449354e-06 0.0649384650593219 0.00196060783977112
AFF1 0 0 6.28942e-06 2.80618836925281e-06 0.0436302616628412 0.00131812324582131
AFF3 0 0 5.80357e-06 3.10608858562241e-06 0.0383577278312617 0.00115901820860157
AFF4 0 0 8.56557e-06 2.92480588884428e-06 0.0272859034313151 0.00082474756019966
AFG3L1P 0 0 1.04146e-10 6.2824459944275e-07 0.633061431310002 0.0187909371093913
AFG3L2 0 0 7.02005e-06 2.55613344536207e-06 0.045995029658379 0.00138946649481525
AFM 0 0 1.20205e-06 1.42087768075583e-06 0.287024836889954 0.00860807198543411
AFMID 0 0 1.68712e-06 1.17695943550741e-06 0.313500330939274 0.00939463072695224
AFP 0 0 1.77733e-06 1.68644838413218e-06 0.213842142043462 0.00642737951343701
AFTPH 0 0 2.90562e-06 1.63085743129227e-06 0.181950787167819 0.00547407922334989
AGA 0 0 3.38725e-06 8.6715629819329e-07 0.289664949407664 0.00868656298152974
AGAP1 0 0 1.03231e-05 2.81916516383973e-06 0.0219683811607594 0.000664126126884833
AGAP11 0 0 1.04146e-10 1.48023149166594e-06 0.34222442288318 0.0102465825343508
AGAP2 0 0 7.15633e-06 3.57380478597279e-06 0.0218907887566899 0.000661781983270807
AGAP3 0 0 6.8679e-06 2.33944788661718e-06 0.0550679919775286 0.001663096304227
AGAP4 0 0 3.00275e-06 1.39516127134734e-06 0.211843491246871 0.00636768928039459
AGAP5 0 0 2.80246e-06 1.47373823248489e-06 0.207448482329488 0.00623640595122223
AGAP6 0 0 3.85843e-07 1.47118472131442e-06 0.321023328077472 0.00961790330546848
AGAP7 0 0 1.04146e-10 1.24414124262382e-06 0.405595504229084 0.012120985317965
AGAP8 0 0 1.04146e-10 1.4799773410384e-06 0.342286938317358 0.0102484351336337
AGAP9 0 0 1.04146e-10 2.67683533348356e-06 0.145602824413867 0.00438532838649513
AGBL1 0 0 3.59783e-06 3.22424283204515e-06 0.0518097215106928 0.00156484797971855
AGBL2 0 0 5.03414e-06 2.65816416354823e-06 0.0601674974878908 0.00181682554008622
AGBL3 0 0 4.2938e-06 2.54070999214833e-06 0.0744035395395393 0.00224573352705008
AGBL4 0 0 2.83589e-06 1.60790508959262e-06 0.187275989066725 0.00563338801785708
AGBL5 0 0 8.37605e-06 2.67594104068383e-06 0.0335994196514252 0.00101538702111084
AGER 0 0 1.30819e-06 1.79008497440797e-06 0.216027891541537 0.00649264928912067
AGFG1 0 0 1.8881e-06 1.34124899771715e-06 0.268638176008238 0.00806108851238601
AGFG2 0 0 3.24581e-06 8.7702285627906e-07 0.294881270346493 0.00884160856220009
AGGF1 0 0 2.61091e-06 2.0413446271347e-06 0.142907423718756 0.00430449659532616
AGK 0 0 7.03412e-07 1.70917386167143e-06 0.255414578350607 0.00766732735087444
AGL 0 0 1.31456e-05 4.94362421497667e-06 0.00313547305135426 9.48424826419648e-05
AGMAT 0 0 4.78154e-06 5.95240088847015e-07 0.276273233407716 0.00828829655727972
AGMO 0 0 1.90301e-06 1.27332160119193e-06 0.281350257194378 0.00843932368553226
AGO1 1 0 9.13508e-06 2.91549120972816e-06 0.509064894721536 0.015166211980437
AGO2 0 0 1.1618e-05 2.2928687570546e-06 0.0258413116678116 0.000781117233134345
AGO3 1 0 7.36268e-06 2.70346163890225e-06 0.81030038392749 0.0239259851353417
AGO4 0 0 6.91145e-06 2.5778879128308e-06 0.0461339389631139 0.00139365696575726
AGPAT1 0 0 3.15569e-06 9.6133072981344e-07 0.281901433402225 0.00845571685412085
AGPAT2 0 0 2.40314e-06 6.7880823355052e-07 0.395333191898811 0.011817926453247
AGPAT3 1 0 4.51566e-06 1.16871893427378e-06 4.07416828249898 0.109724681676249
AGPAT4 0 0 3.95847e-06 1.26313354829652e-06 0.196832421295045 0.00591915040029524
AGPAT5 0 0 1.50724e-06 1.072359047165e-06 0.349191935730633 0.0104530170154687
AGPAT6 0 0 3.52644e-06 1.35262846801707e-06 0.199116733340523 0.00598743299963211
AGPAT9 0 0 2.40947e-06 1.65734301499672e-06 0.194998219734619 0.00586431570155464
AGPHD1 0 0 2.01707e-06 8.43724091715175e-07 0.375890046060143 0.0112432359702318
AGPS 0 0 4.94141e-06 1.88426193605275e-06 0.106145045190929 0.00320072581181348
AGR2 0 0 9.22775e-07 5.7257950208252e-07 0.557194104407096 0.0165763231846571
AGR3 0 0 8.58648e-07 5.35369139203185e-07 0.579141233748484 0.0172180003864209
AGRN 0 1 8.92072e-06 4.8152397061951e-06 0.55934559285224 0.0166392641753523
AGRP 0 0 1.65372e-06 3.56157408787797e-07 0.571469677321979 0.0169937991685408
AGT 0 0 2.05717e-06 7.1369927070567e-07 0.410044104595648 0.0122523002801557
AGTPBP1 0 0 8.16774e-06 3.32633656630395e-06 0.0219651293106128 0.000664027885482017
AGTR1 0 0 2.34919e-06 7.57185027162085e-07 0.377121157951389 0.0112796443625204
AGTRAP 0 0 1.04146e-10 7.74800716272995e-07 0.56927385105851 0.0169296073200485
AGXT 0 0 4.07569e-06 1.01301942633627e-06 0.23095161759177 0.00693806519422611
AGXT2 0 0 3.8998e-06 1.55232851798457e-06 0.16152291213704 0.00486248492115729
AGXT2L1 0 0 4.50694e-06 1.22505721252508e-06 0.183796223959676 0.00552929310874237
AGXT2L2 0 0 4.86199e-06 9.84855010642e-07 0.205474648706641 0.00617743426968209
AHCTF1 0 0 5.84332e-06 5.74180670024985e-06 0.00606825043698148 0.000183537500086544
AHCY 0 0 4.04738e-06 8.8899483487804e-07 0.253866596596861 0.00762121241241636
AHCYL1 0 0 5.21129e-06 2.10664908022896e-06 0.0864046319588705 0.00260702001034112
AHCYL2 0 1 4.70052e-06 1.96504773930811e-06 8.80452268842853 0.21032666023117
AHDC1 0 8 1.04146e-10 2.51323738571129e-06 587084242201118 0.999999999999944
AHI1 0 0 4.81688e-06 3.771676101048e-06 0.0284753731543465 0.000860669695853048
AHNAK 0 0 7.22893e-06 3.9485377620628e-06 0.0166229877166842 0.000502610758830735
AHNAK2 0 0 1.04146e-10 5.38908821480085e-06 0.0218205593230911 0.000659660272828217
AHR 0 0 4.37813e-06 2.3515921313326e-06 0.0838731578329226 0.00253083310858349
AHRR 0 0 3.22299e-06 1.4771288963814e-06 0.192081939732026 0.00577711907781436
AHSA1 0 0 3.395e-06 9.5728245907091e-07 0.271019656529698 0.00813196903094203
AHSA2 0 0 2.35574e-07 4.00504998050245e-07 0.715436122152314 0.0211842381824102
AHSG 0 0 1.59272e-06 6.49599076297925e-07 0.46688338065178 0.013927029708859
AHSP 0 0 1.04146e-10 2.83976649900053e-07 0.812980255097271 0.0240032151447025
AICDA 0 0 1.72993e-06 7.34469598927775e-07 0.428333426789937 0.0127918027327878
AIDA 0 0 1.16951e-06 8.2579565803236e-07 0.443526245587108 0.0132395159267804
AIF1 0 0 7.7012e-07 5.55345316915255e-07 0.580045792861759 0.017244429384168
AIF1L 0 0 8.61924e-07 5.5094040599893e-07 0.57229183017836 0.0170178314775691
AIFM2 0 0 2.75865e-06 8.6124089546875e-07 0.325164302419346 0.00974075899031103
AIFM3 1 1 6.9023e-06 2.04529066078248e-06 118.408839275945 0.781754525380903
AIG1 0 0 2.08965e-06 6.3298243969441e-07 0.432231955798482 0.0129067262074805
AIM1 0 0 4.22773e-06 3.8586280863379e-06 0.0296903746951314 0.000897360229032279
AIM1L 0 0 4.21265e-06 3.41912137613778e-06 0.0405390265292534 0.00122484766293209
AIM2 0 0 1.04146e-10 6.09588880580085e-07 0.641685802979537 0.019042056608393
AIMP1 0 0 1.66099e-06 8.13455062045705e-07 0.409565469250558 0.0122381734714552
AIMP2 0 0 2.08356e-06 4.81806350738079e-07 0.48288335863795 0.014397434024814
AIP 0 0 2.48538e-06 9.14755859656445e-07 0.328407355852963 0.00983695360405333
AIPL1 0 0 3.94311e-06 9.4199892820083e-07 0.248830975808848 0.00747116978735439
AIRE 0 0 2.84097e-06 1.42763564485808e-06 0.212977985279906 0.00640157212389495
AIRN 0 0 1.04146e-10 9.1490195706287e-08 0.935393668180107 0.0275180100952187
AJAP1 0 0 1.04146e-10 9.2379340849943e-07 0.51109744194858 0.0152258442393194
AJUBA 0 0 1.49857e-06 1.58544109814781e-06 0.241734494670686 0.00725964420812838
AK1 0 0 3.09358e-06 5.33278694861685e-07 0.388619040900682 0.0116195485684734
AK2 0 0 2.22742e-06 7.60112496736845e-07 0.384595499058107 0.0115006298832399
AK3 0 0 2.8311e-06 6.6254734806071e-07 0.370686856943105 0.0110893293948837
AK4 0 0 1.40542e-06 5.93503750403115e-07 0.502952976898753 0.0149868528431139
AK5 0 0 2.39235e-06 1.55523518752568e-06 0.210467355989652 0.00632658646882514
AK7 0 0 4.32845e-06 2.54881134326496e-06 0.0735296546467403 0.00221941546498153
AK8 0 0 2.94382e-06 1.048226715876e-06 0.274876276282809 0.00824673295426116
AKAP1 0 0 4.13021e-06 1.94164714726321e-06 0.117358153718807 0.00353765269495178
AKAP10 0 0 3.06184e-06 1.89590164602094e-06 0.146368479539929 0.00440828705979496
AKAP11 0 0 2.73747e-06 3.04714656084458e-06 0.068366318419496 0.00206388723585247
AKAP12 0 0 1.90409e-06 2.46263195747317e-06 0.120078183619858 0.00361934871305189
AKAP13 0 0 1.04146e-10 6.1450752399882e-06 0.0129767030728052 0.000392405374779486
AKAP2 0 0 5.24298e-06 1.61753206535648e-06 0.121956384129751 0.00367575259203385
AKAP3 0 0 1.94376e-06 1.18311448484093e-06 0.298061523784722 0.00893611197176389
AKAP5 0 0 6.43389e-09 6.39691121198155e-07 0.627101199297695 0.0186173153549165
AKAP6 0 0 3.86164e-06 4.39440389774828e-06 0.0217681801021362 0.000658077831588012
AKAP7 0 1 6.74042e-07 8.96121055297595e-07 39.3001974430503 0.543144063826898
AKAP8 0 0 9.47631e-07 1.46482883677905e-06 0.291196174690065 0.00873208087636915
AKAP8L 0 0 9.54318e-07 1.72918516131557e-06 0.240574283508205 0.00722505309337524
AKAP9 0 1 3.17396e-06 1.08812940345085e-05 0.0237884254073632 0.000719108317570357
AKD1 0 0 4.61854e-06 4.62794782832022e-06 0.0162065232270756 0.00049002475654518
AKIP1 0 0 1.17539e-06 5.1522186697916e-07 0.554926019357732 0.0165099624792698
AKIRIN1 0 0 2.50784e-06 6.1180636645404e-07 0.407340165037128 0.0121724888383492
AKIRIN2 0 0 2.25104e-06 1.01086271474094e-06 0.319454673482963 0.00957135602293656
AKNA 0 0 7.90947e-07 3.08559232856504e-06 0.0943753087558716 0.00284682842287439
AKNAD1 0 0 1.04606e-07 2.05832031656036e-06 0.221882623811473 0.00666743818123166
AKR1A1 0 0 2.32292e-06 9.7724198070453e-07 0.323133987388543 0.00968052679596958
AKR1B1 0 0 2.13915e-06 7.51593288019785e-07 0.393131119221711 0.0117528722723439
AKR1B10 0 0 1.79689e-06 7.33885297310625e-07 0.423392768930637 0.0126461202270388
AKR1B15 0 0 1.04146e-10 8.3690270197916e-07 0.544249535294205 0.0161974645157852
AKR1C1 0 0 1.4235e-06 1.21958716199681e-06 0.318785903172786 0.00955151001761273
AKR1C2 0 0 1.55718e-06 1.32121996065841e-06 0.289234215661626 0.00867375804215398
AKR1C3 0 0 1.59761e-06 1.34532833282338e-06 0.282197771035941 0.00846453035010544
AKR1C4 0 0 1.42153e-06 1.01035883411977e-06 0.370862275509385 0.0110945189297844
AKR1C6P 0 0 1.04146e-10 4.53949463672638e-07 0.718447108630049 0.0212714977442626
AKR1CL1 0 0 1.04146e-10 3.94264330747799e-07 0.750300010776136 0.0221936552959027
AKR1D1 0 0 2.69382e-06 9.84145224068965e-07 0.300966320162034 0.00902241424005234
AKR1E2 0 0 2.40458e-06 1.03798246515797e-06 0.304789732532293 0.00913598592301839
AKR7A2 0 0 3.33946e-06 6.7753091209522e-07 0.335115741317764 0.0100358767010518
AKR7A3 0 0 2.80372e-06 7.3636144257567e-07 0.353091509145052 0.0105685165617291
AKR7L 0 0 1.04146e-10 2.75941605245988e-07 0.817749442897965 0.0241406260125358
AKT1 0 0 4.79475e-06 1.53592875425897e-06 0.139774951471547 0.00421054106780223
AKT1S1 0 0 1.04146e-10 7.3820756971879e-07 0.584562813666654 0.0173763843794034
AKT2 0 0 6.0242e-06 1.20389716216815e-06 0.143516859033144 0.00432277396806188
AKT3 0 1 3.33972e-06 1.6921339411952e-06 13.6283172937194 0.291920831211155
AKTIP 0 0 1.61155e-06 9.54289534658395e-07 0.373204479214273 0.0111638048254144
ALAD 0 0 4.73227e-06 1.13443503516671e-06 0.188651449263398 0.00567452800565528
ALAS1 0 0 7.14446e-06 1.54967700571946e-06 0.092422832544351 0.00278809624397013
ALB 0 0 2.53145e-06 1.86621917373908e-06 0.164280879019793 0.00494510017109376
ALCAM 0 0 1.5007e-06 1.42898652582976e-06 0.270390561892747 0.00811324613606698
ALDH16A1 0 0 3.57249e-06 2.48305118266631e-06 0.0879782201444064 0.00265437264133613
ALDH18A1 0 0 9.02919e-06 2.35924598016622e-06 0.0377307917401453 0.00114009628705638
ALDH1A1 0 0 4.01165e-06 1.23502179716775e-06 0.198994617254822 0.00598378294594189
ALDH1A2 1 0 5.77021e-06 1.29266824548392e-06 2.96104292013121 0.0822107659129187
ALDH1A3 1 0 6.31155e-06 1.13469462273008e-06 3.00761974084226 0.0833960857155196
ALDH1B1 0 0 5.24944e-06 7.29279717384325e-07 0.231138182769804 0.00694363092065925
ALDH1L1 0 0 1.09484e-05 2.22808806177303e-06 0.0301818177618513 0.000912200027650035
ALDH1L1-AS1 0 0 1.04146e-10 1.36533920747549e-07 0.905166671534418 0.026652473315438
ALDH1L1-AS2 0 0 1.04146e-10 4.49418195164543e-08 0.96770748600469 0.0284416012871724
ALDH1L2 0 0 7.69857e-06 2.29093265809334e-06 0.0495158313714221 0.00149566751679704
ALDH2 0 0 7.05793e-06 1.08355949772849e-06 0.131190602816321 0.00395297078769719
ALDH3A1 0 0 4.66346e-06 1.06216898602829e-06 0.201145817753807 0.00604807847439949
ALDH3A2 0 0 5.21455e-06 1.22436193564899e-06 0.162606617466085 0.00489494908870998
ALDH3B2 0 0 2.595e-06 8.9181502465412e-07 0.327444967811998 0.00980840944857917
ALDH4A1 0 0 7.16304e-06 1.85763421004172e-06 0.0738780033660046 0.00222990655907952
ALDH5A1 0 0 5.77843e-06 1.35738537312488e-06 0.134044167096721 0.00403860573639185
ALDH6A1 0 0 5.4808e-06 1.69762898716822e-06 0.110507479721154 0.00333183352890537
ALDH7A1 0 0 5.67468e-06 1.98675949331763e-06 0.0868888942217625 0.00262159297557077
ALDH8A1 0 0 5.13865e-06 7.6982891737064e-07 0.228797293837007 0.00687379157119976
ALDH9A1 1 0 4.16242e-06 1.3657760092024e-06 3.77337201944124 0.102453672767847
ALDOA 0 0 4.62714e-06 1.37351437076298e-06 0.16173682484021 0.00486889319422415
ALDOB 0 0 4.25583e-06 9.221897744095e-07 0.238962086609168 0.00717698224789475
ALDOC 0 0 4.55228e-06 9.57501746649355e-07 0.221186609680812 0.00664666239265727
ALG1 0 0 4.34049e-06 1.34746008988469e-06 0.17325069486491 0.00521369732037639
ALG10 0 0 3.29173e-06 7.5266896778622e-07 0.320045921685074 0.00958890086877693
ALG10B 0 0 3.27568e-06 7.46735146244485e-07 0.322337310785826 0.00965689024533007
ALG11 0 0 1.04146e-10 6.75750516733835e-07 0.611627104452908 0.0181662674942913
ALG12 0 0 4.89832e-06 1.0433023187021e-06 0.195741473747829 0.00588653651300271
ALG14 0 0 1.44381e-06 6.85465186596805e-07 0.467262331325091 0.0139381761676624
ALG1L 0 0 1.28138e-06 5.9437696624149e-07 0.514008206085807 0.0153112296508495
ALG1L2 0 0 1.04146e-10 6.24175359571e-07 0.634932519691489 0.0188454293062737
ALG1L9P 0 0 1.04146e-10 1.77473776414223e-07 0.878553914708036 0.0258891523204035
ALG2 0 0 4.88026e-06 8.4432422869935e-07 0.2267289932245 0.00681207659490509
