Gene dn_damaging_EPI dn_lof_EPI mut_damaging mut_lof BF PP
UBQLN4 0 1 4.60292e-06 1.31334749834462e-06 52.0298177057167 0.450098914299514
UBQLNL 0 0 4.79016e-07 8.5768756467637e-07 0.945314094415811 0.014653328008457
UBR1 0 0 9.17582e-06 5.0508670774928e-06 0.573476918223956 0.00894100901016724
UBR2 0 0 1.23698e-05 5.50730739881425e-06 0.501782352382104 0.00783198218107324
UBR3 0 0 4.41684e-06 5.06193437513235e-06 0.678498686397281 0.0105610980996902
UBR4 0 0 3.01161e-05 1.19147478242016e-05 0.201702453779643 0.00316305244052027
UBR5 0 0 1.21095e-05 9.1741736415994e-06 0.42878367263856 0.0067002291968268
UBR7 0 0 2.81227e-06 1.00506673835145e-06 0.864122098147668 0.0134116489949426
UBTD1 0 0 2.91374e-06 4.65062051959379e-07 0.882495969320737 0.0136929167107963
UBTD2 0 0 1.24421e-06 3.524422118473e-07 0.941352828768908 0.0145928204222996
UBTF 0 0 3.66222e-06 2.70659910470904e-06 0.775806873499949 0.0120574754517511
UBTFL1 0 0 1.04146e-10 7.5113763485528e-07 0.966280363224771 0.0149734601055924
UBXN1 0 0 3.20408e-06 9.62750437397565e-07 0.853812475591975 0.0132537587444847
UBXN10 0 0 1.14812e-06 6.72981146677235e-07 0.930857756796123 0.0144324742443333
UBXN11 0 0 2.28974e-06 1.85208012960638e-06 0.846969868406014 0.0131489373852626
UBXN2A 0 0 1.11628e-06 5.97230730667605e-07 0.935142297178743 0.0144979407628112
UBXN2B 0 0 1.04146e-10 7.2101866021957e-07 0.967609731390449 0.0149937510974293
UBXN4 0 0 2.00646e-06 1.38327890451666e-06 0.874042513599217 0.0135635309040109
UBXN6 0 0 3.5157e-06 1.22050810660941e-06 0.834532169630311 0.0129583482185332
UBXN7 0 0 2.55863e-06 1.19916904651252e-06 0.864265124350235 0.0134138390634212
UCA1 0 0 1.04146e-10 9.06220248181155e-08 0.995865759002059 0.0154248431824994
UCHL1 0 0 1.93692e-06 7.10552895199765e-07 0.903524360073197 0.0140146231461485
UCHL1-AS1 0 0 1.04146e-10 9.1307543903605e-08 0.995834579610273 0.0154243676976543
UCHL3 0 0 1.38084e-06 8.4302430935957e-07 0.916036170024463 0.014205937649604
UCHL5 0 0 2.8101e-06 1.37745187611253e-06 0.849629406176749 0.013189681280049
UCK1 0 0 3.44206e-06 1.09112326530321e-06 0.841673930370906 0.013067794039045
UCK2 0 0 2.89154e-06 6.58901493904995e-07 0.875411788282452 0.0135844908748621
UCKL1 0 0 8.55329e-06 1.29776638774818e-06 0.695535678419381 0.010823415326852
UCKL1-AS1 0 0 1.04146e-10 1.82613689564983e-08 0.999162535070735 0.0154751163331426
UCMA 0 0 1.48116e-06 4.02795488528271e-07 0.931298597455654 0.0144392105615371
UCN 0 0 6.53087e-07 2.39767157142995e-07 0.966347690709047 0.014974487787905
UCN2 0 0 1.04146e-10 2.45273611974663e-07 0.988856912118725 0.0153179469123085
UCN3 0 0 6.7119e-07 1.79650593674932e-07 0.968379385214618 0.0150054984311756
UCP1 0 0 3.30452e-06 7.1765761984399e-07 0.860339418905652 0.0133537237252379
UCP2 0 0 3.73964e-06 1.25258875171811e-06 0.826705233087411 0.0128383743560534
UCP3 0 0 3.79718e-06 6.270821806127e-07 0.848907353315949 0.0131786198237146
UEVLD 0 0 2.66561e-06 1.14819254831568e-06 0.862987104772442 0.0133942692248292
UFC1 0 0 1.96163e-06 9.1650612314743e-07 0.894283815348401 0.0138732809427001
UFD1L 0 0 3.11372e-06 1.14633333552791e-06 0.849414343547467 0.0131863866637006
UFL1 0 0 4.19343e-06 2.24306249223797e-06 0.777554632198456 0.0120843106073785
UFM1 0 0 1.04146e-10 2.79576977474412e-07 0.987309102616071 0.0152943371806768
UFSP1 0 0 6.98536e-07 1.91036517762667e-07 0.966933232510162 0.0149834253692066
UFSP2 0 0 3.89439e-06 1.22458669441764e-06 0.823222519392178 0.0127849807963177
UGCG 0 0 2.15876e-06 1.25373086170624e-06 0.874470602819414 0.013570083912503
UGDH 0 0 4.25336e-06 9.9885567192379e-07 0.821205357577526 0.0127540530029117
UGDH-AS1 0 0 1.04146e-10 1.77259500323493e-07 0.991933111263393 0.0153648667910949
UGGT1 0 0 1.09685e-05 4.35162499471731e-06 0.555668285773887 0.00866576285201124
UGGT2 0 0 1.07788e-05 3.94243318621946e-06 0.569917522449494 0.00888600802385282
UGP2 0 0 4.98562e-06 8.81088911202395e-07 0.804438514835083 0.0124969031970761
UGT1A1 0 0 4.38889e-06 8.52801992648265e-07 0.822727273289098 0.0127773876984224
UGT1A10 0 0 4.38889e-06 1.08350998627629e-06 0.81411044446916 0.0126452560476457
UGT1A3 0 0 4.38889e-06 9.28280693794845e-07 0.819897993818225 0.0127340070335109
UGT1A4 0 0 4.38889e-06 9.2881938864744e-07 0.819877836817956 0.0127336979573729
UGT1A5 0 0 5.56051e-06 9.1746693846193e-07 0.786884337870261 0.0122275346162368
UGT1A6 0 0 4.38889e-06 1.09175986030046e-06 0.813804025466555 0.0126405567248256
UGT1A7 0 0 4.38889e-06 1.14368365282265e-06 0.811878155495571 0.0126110200497499
UGT1A8 0 0 4.38889e-06 1.17330838051029e-06 0.810781447520414 0.0125941992734307
UGT1A9 0 0 4.38889e-06 1.08858298752667e-06 0.81392200779028 0.0126423661382247
UGT2A1 0 0 1.04146e-10 1.64892231247219e-06 0.927498042411523 0.0143811327108328
UGT2A2 0 0 1.04146e-10 1.13143201410809e-06 0.949654530588943 0.0147196188217942
UGT2A3 0 0 2.33212e-06 1.37194478182016e-06 0.864417768745754 0.0134161763983916
UGT2B10 0 0 1.04146e-10 1.30685815148252e-06 0.942083783044917 0.0146039861702028
UGT2B11 0 0 1.04146e-10 1.17071782510554e-06 0.94795372636059 0.0146936437635231
UGT2B15 0 0 1.04146e-10 1.34685735882214e-06 0.940366196615761 0.0145777486461491
UGT2B17 0 0 1.04146e-10 1.17673749550587e-06 0.947693390757702 0.0146896677397666
UGT2B28 0 0 1.04146e-10 1.23624277570494e-06 0.945123855634691 0.0146504223167925
UGT2B4 0 0 1.04146e-10 1.01117417374649e-06 0.954880229185762 0.0147994182787702
UGT2B7 0 0 1.04146e-10 1.15915465171101e-06 0.948454009102354 0.014701284334358
UGT3A1 0 0 1.07135e-06 1.07495445546813e-06 0.91643853697794 0.0142120888953077
UGT3A2 0 0 9.15284e-07 1.13231721961252e-06 0.91913918311164 0.0142533734451653
UGT8 0 0 2.61386e-06 8.532866676878e-07 0.876291508739192 0.0135979565964267
UHMK1 0 0 1.40024e-06 8.87961843222115e-07 0.913527938070806 0.0141675909430932
UHRF1BP1 0 0 7.00046e-06 3.23441441405159e-06 0.672760958454032 0.0104727234332101
UHRF1BP1L 1 0 7.05276e-06 2.89422652460487e-06 34.6230136381053 0.352613843793695
UHRF2 0 0 7.55802e-06 2.34320746870642e-06 0.686937328088305 0.0106910445895795
UIMC1 0 0 2.11465e-06 2.05866631481153e-06 0.844273617667011 0.0131076276162548
ULBP1 0 0 1.04146e-10 5.03566858540505e-07 0.977262948856939 0.0151410692239311
ULBP2 0 0 1.04146e-10 5.37942708116375e-07 0.975730411188399 0.0151176840497573
ULBP3 0 0 1.04146e-10 4.54941124531252e-07 0.979434964463998 0.015174210365654
ULK1 0 0 7.92555e-06 2.55570948819778e-06 0.671519465918594 0.0104535994158096
ULK2 0 0 5.14407e-06 3.03432774041119e-06 0.725122386037735 0.0112786291826648
ULK3 0 0 1.73366e-06 1.62401298144104e-06 0.872933398976693 0.0135465526420597
ULK4 0 0 1.43172e-06 3.31305993865442e-06 0.816993868742502 0.0126894748135822
ULK4P1 0 0 1.04146e-10 3.62757121368323e-07 0.983566162379592 0.0152372390316895
ULK4P2 0 0 1.04146e-10 3.62757121368323e-07 0.983566162379592 0.0152372390316895
ULK4P3 0 0 1.04146e-10 3.60131987900545e-07 0.983684066761677 0.0152390377513094
UMOD 0 0 5.08135e-06 1.52130205298838e-06 0.778629458316962 0.0121008128058495
UMODL1 0 0 2.99642e-06 3.23993841242244e-06 0.775321610951945 0.0120500244529686
UMPS 0 0 4.82439e-06 9.587596796553e-07 0.806193454185273 0.0125238246372254
UNC119 0 0 3.3156e-06 5.19379535338815e-07 0.867820267717398 0.0134682735685166
UNC119B 0 0 3.43675e-06 5.75422850973025e-07 0.861882624772997 0.0133773561078669
UNC13A 0 0 1.1178e-06 4.97888912557365e-06 0.76586456028042 0.0119047930451025
UNC13B 0 0 1.35572e-05 5.09781839291375e-06 0.490256381215209 0.00765345793936771
UNC13C 0 0 8.25909e-06 5.6146883272334e-06 0.57739235597386 0.00900150462689818
UNC13D 0 0 6.0042e-06 3.34397669532359e-06 0.693477724403844 0.0107917365566683
UNC45A 0 0 8.25508e-06 2.51108731263526e-06 0.665082321562305 0.0103544294459887
UNC45B 0 0 9.47372e-06 2.43062264130396e-06 0.639359268826029 0.0099579443008737
UNC50 0 0 2.01481e-06 8.9729926861481e-07 0.893375377012274 0.0138593833970292
UNC5A 0 0 8.68103e-06 1.81231218292508e-06 0.676337690925541 0.0105278154792369
UNC5B 0 0 1.03059e-05 2.2199731931043e-06 0.626817394978485 0.00976451349501583
UNC5B-AS1 0 0 1.04146e-10 4.51404430024906e-08 0.99793661823911 0.0154564226992683
UNC5C 0 0 8.66229e-06 2.10617619472328e-06 0.667778474783387 0.0103959685184022
UNC5CL 0 0 6.55393e-07 1.13876793214417e-06 0.927417597943898 0.0143799033317363
UNC5D 0 0 7.47839e-06 2.09433411134055e-06 0.696737366527786 0.0108419123730446
UNC79 0 0 5.17868e-06 6.41830844727965e-06 0.620916098065192 0.00967347282441088
UNC80 0 0 6.16297e-06 9.632054484771e-06 0.518288073886759 0.00808752528926225
UNC93A 0 0 3.27224e-06 1.02415265121923e-06 0.849362475770291 0.0131855920805815
UNCX 0 0 1.04146e-10 6.1509928867784e-07 0.972299547020251 0.0150653280600639
UNG 0 0 2.6325e-06 8.44594514026805e-07 0.876058108201058 0.0135943840125291
UNK 0 0 1.04146e-10 2.44734781923735e-06 0.89434215729129 0.0138741734607975
UNKL 0 0 7.22093e-06 1.82300555345025e-06 0.711873681204976 0.0110748396580227
UNQ6975 0 0 1.04146e-10 3.51102075755989e-07 0.984089743320398 0.0152452266007302
UOX 0 0 1.04146e-10 3.37883836053518e-07 0.984683891727461 0.0152542905655858
UPB1 0 0 5.3623e-06 1.29689417592387e-06 0.778836390338743 0.012103989845569
UPF1 0 0 1.25945e-05 2.46106743292334e-06 0.571856967265013 0.0089159777374572
UPF2 0 0 8.05125e-06 3.36003833810387e-06 0.64448468642424 0.0100369708392457
UPF3A 0 0 3.13717e-06 1.48571927558012e-06 0.835666539969845 0.0129757338014295
UPK1A 0 0 1.31298e-06 7.11176313050845e-07 0.923795585518409 0.0143245473559242
UPK1A-AS1 0 0 1.04146e-10 4.80781611771447e-08 0.997802726037184 0.0154543809746979
UPK1B 0 0 7.83241e-07 7.5643032782738e-07 0.939452218530144 0.0145637863209354
UPK2 0 0 9.9494e-07 4.33831213578735e-07 0.946225961797875 0.014667255558723
UPK3A 0 0 1.10928e-06 6.22235939117905e-07 0.934308372888865 0.0144851993262916
UPK3B 0 0 1.04146e-10 9.53056495382345e-07 0.957416181012505 0.0148381390798202
UPK3BL 0 0 1.04146e-10 4.68222723903812e-07 0.97884121348423 0.0151651509905057
UPP1 0 0 4.29448e-06 6.618884556543e-07 0.832715857716286 0.0129305097895054
UPP2 0 0 1.83731e-06 7.75042490851375e-07 0.904068656223209 0.0140229473676458
UQCC 0 0 2.37446e-06 1.23188282828875e-06 0.868649437998997 0.0134809685285061
UQCR10 0 0 1.04146e-10 1.40620635491064e-07 0.993594286541023 0.0153902020895175
UQCR11 0 0 1.04146e-10 1.87494225025113e-07 0.991469583648587 0.0153577970994697
UQCRB 0 0 6.61246e-07 6.0091441695245e-07 0.950267309529062 0.0147289769816734
UQCRC1 0 0 7.76002e-06 1.24999761443597e-06 0.716904556398796 0.011152233693222
UQCRC2 0 0 2.92044e-06 1.17895462048309e-06 0.854000731804823 0.0132566423117987
UQCRFS1 0 0 1.86163e-06 3.55435689463515e-07 0.920756727348714 0.0142780990518214
UQCRH 0 0 1.04146e-10 4.54657859658462e-07 0.979447631756552 0.0151744036397388
UQCRHL 0 0 1.04146e-10 2.0139953039559e-07 0.990840170373751 0.0153481971685293
UQCRQ 0 0 1.04146e-10 3.7274490143332e-07 0.983117706191434 0.0152303974367669
URB1 0 0 8.60335e-06 5.7992633866399e-06 0.565635973294303 0.00881983999060783
URB2 0 0 4.35967e-06 2.72621715123396e-06 0.756141922188722 0.0117554385046944
URGCP 0 0 3.16578e-06 1.70570010778382e-06 0.826482554840059 0.0128349606438143
URGCP-MRPS24 0 0 1.04146e-10 6.302355874895e-07 0.971627936990725 0.0150550784432793
URI1 0 0 9.86979e-08 1.90256833969674e-06 0.913613827858049 0.0141689041048165
URM1 0 0 1.59039e-06 4.75066732710699e-07 0.924627163241095 0.0143372570826348
UROC1 0 0 1.1256e-05 1.89117467539553e-06 0.615288820053252 0.00958664391297836
UROD 0 0 4.23403e-06 1.1891620594969e-06 0.814664123579956 0.0126537473034036
UROS 0 0 2.32283e-06 6.61558709147215e-07 0.893195021708569 0.0138566242241631
USB1 0 0 2.52115e-06 6.7759273196315e-07 0.886265537651433 0.013750601539523
USE1 0 0 2.61171e-06 9.9092108639319e-07 0.870871007965213 0.0135149801268767
USF1 0 0 2.57289e-06 1.31898755957716e-06 0.859117392377611 0.0133350090231722
USF2 0 0 2.33055e-06 1.22994265579011e-06 0.870084742234856 0.0135029428924128
USH1C 0 0 2.59625e-06 2.9661862115872e-06 0.796303874664592 0.0123720955346437
USH1G 0 0 1.04146e-10 8.7879645107378e-07 0.960666497200355 0.0148877628776841
USH2A 0 0 1.77565e-05 1.11422835602434e-05 0.321554980683904 0.00503309306691996
USHBP1 0 0 7.38554e-07 2.35622487251255e-06 0.874732861450474 0.0135740984135567
USMG5 0 0 1.04146e-10 3.98955951554507e-07 0.981941808479276 0.0152124576279717
USP1 0 0 1.81353e-06 1.61683284767289e-06 0.870739848913372 0.0135129721845905
USP10 0 0 2.23952e-06 2.07050500787668e-06 0.840076470567486 0.0130433154468641
USP12 0 0 3.05648e-06 9.34946013586455e-07 0.859395226999473 0.0133392639785719
USP13 0 0 8.12799e-06 2.70113388700452e-06 0.662320223135403 0.01031187075311
USP14 0 0 3.72426e-06 1.75419632031637e-06 0.808446163721173 0.0125583799108465
USP15 0 0 5.25283e-06 3.02830444357322e-06 0.72252689753432 0.0112387123963412
USP16 0 0 3.06478e-06 1.95049220619768e-06 0.820248513100595 0.0127393816686717
USP17L10 0 0 1.04146e-10 8.66216770704145e-07 0.961218215378849 0.01489618567
USP17L11 0 0 8.97186e-07 2.4656139391491e-06 0.865476687053701 0.0134323905557706
USP17L12 0 0 1.04146e-10 1.65602396768912e-06 0.927197677145995 0.0143765424133418
USP17L13 0 0 1.04146e-10 8.3420145742543e-07 0.962623797138088 0.0149176432992831
USP17L15 0 0 1.04146e-10 1.22493876331046e-06 0.945611434218683 0.014657869518089
USP17L17 0 0 1.04146e-10 8.33046883612625e-07 0.962674526010378 0.014918417709425
USP17L18 0 0 8.97186e-07 1.64258892190128e-06 0.898569494771138 0.0139388391916297
USP17L19 0 0 1.04146e-10 8.24364708113265e-07 0.963056084808332 0.0149242424204831
USP17L1P 0 0 1.04146e-10 7.6787425900274e-07 0.965542460007913 0.0149621966586512
USP17L2 0 0 9.14038e-07 7.58322796532395e-07 0.935003371269334 0.0144958181521566
USP17L20 0 0 7.93269e-07 2.47529737327327e-06 0.868303928841503 0.0134756786717615
USP17L21 0 0 1.04146e-10 1.65602396768912e-06 0.927197677145995 0.0143765424133418
USP17L22 0 0 7.93269e-07 1.65363748015273e-06 0.901448420442303 0.01398287336498
USP17L24 0 0 1.07984e-06 6.5990976108657e-06 0.71246748409371 0.0110839752402465
USP17L25 0 0 1.07984e-06 6.5990976108657e-06 0.71246748409371 0.0110839752402465
USP17L26 0 0 1.07984e-06 6.5990976108657e-06 0.71246748409371 0.0110839752402465
USP17L27 0 0 1.07984e-06 6.5990976108657e-06 0.71246748409371 0.0110839752402465
USP17L28 0 0 1.07984e-06 6.5990976108657e-06 0.71246748409371 0.0110839752402465
USP17L29 0 0 1.07984e-06 6.5990976108657e-06 0.71246748409371 0.0110839752402465
USP17L3 0 0 1.04146e-10 7.65358571380535e-07 0.965653337789049 0.014963889127407
USP17L30 0 0 1.07984e-06 6.5990976108657e-06 0.71246748409371 0.0110839752402465
USP17L4 0 0 1.04146e-10 6.74988515308335e-07 0.96964497815299 0.015024814743657
USP17L5 0 0 1.07984e-06 6.5990976108657e-06 0.71246748409371 0.0110839752402465
USP17L7 0 0 1.04146e-10 6.40654407729405e-07 0.971165920229788 0.0150480273604783
USP17L8 0 0 1.04146e-10 6.71984641333195e-07 0.969777947618683 0.015026844167187
USP18 0 0 9.25702e-07 1.07860950146737e-06 0.921052572647248 0.0142826211769514
USP19 0 0 7.77791e-06 3.43336214232531e-06 0.648583094535018 0.01010015329751
USP2 0 0 4.24588e-06 2.29525892511989e-06 0.774262831805353 0.012033766962085
USP20 0 0 6.1522e-06 2.86564366215738e-06 0.70504257120857 0.0109697317549743
USP21 0 0 1.48085e-06 2.67576053052131e-06 0.839589887141172 0.013035859069784
USP22 0 0 4.44858e-06 1.61734445951233e-06 0.792840405310655 0.0123189468515866
USP24 0 0 6.87985e-06 8.5139847443391e-06 0.531538123249135 0.00829256855015191
USP25 0 0 6.64078e-06 3.63013005283345e-06 0.669223570134576 0.010418231366819
USP28 0 0 6.29565e-06 3.60272138787549e-06 0.678308200130651 0.0105581644111467
USP29 0 0 1.04146e-10 1.14171433040002e-06 0.949209076947611 0.0147128158876557
USP3 0 0 3.26755e-06 1.49699047453195e-06 0.831373974174276 0.0129099418675184
USP30 0 0 3.02237e-06 1.42779730264922e-06 0.841304906080272 0.0130621394223791
USP30-AS1 0 0 1.04146e-10 4.54732636370527e-08 0.997921448373278 0.0154561913741396
USP31 0 0 3.98013e-06 2.46093915411417e-06 0.775727389651045 0.0120562550189588
USP32 0 0 6.04429e-06 5.23988909445425e-06 0.635257703086397 0.00989469499096108
USP32P1 0 0 1.04146e-10 3.17898208999146e-07 0.985582922974072 0.0152680053193981
USP32P2 0 0 1.04146e-10 1.82774671281269e-07 0.991683303377661 0.0153610567508412
USP33 0 0 4.09092e-06 2.80938965158625e-06 0.760507840583476 0.0118225112506975
USP34 0 0 3.4475e-06 1.04896344806768e-05 0.549013500979067 0.00856286877280486
USP35 0 0 2.90588e-06 1.51496040584856e-06 0.841445221693309 0.0130642895080009
USP36 0 0 7.68575e-06 2.58823097471423e-06 0.676242884118025 0.0105263552587827
USP37 0 0 2.54319e-06 2.91281507804236e-06 0.799750598267919 0.0124249815674084
USP38 0 0 3.59236e-06 2.13901602568934e-06 0.798117248043859 0.0123999203818455
USP39 0 0 5.85464e-06 1.85283466957998e-06 0.746186442418094 0.0116024603679929
USP4 0 0 8.46636e-06 2.81914783447216e-06 0.650925730427423 0.0101362645496557
USP40 0 0 2.73388e-06 3.56411161597734e-06 0.771127403492453 0.0119856195080949
USP42 0 0 4.22679e-06 2.41897065149164e-06 0.77043150428927 0.0119749326842156
USP43 0 0 3.6838e-06 2.64056829383726e-06 0.777548071081762 0.0120842098704615
USP44 0 0 4.65262e-06 1.95088432760396e-06 0.7752343075036 0.0120486839339471
USP45 0 0 4.54326e-06 1.99585902220751e-06 0.776656544576804 0.012070521516892
USP46 0 0 3.26808e-06 9.55982042942505e-07 0.85213499318792 0.0132280635843987
USP47 0 0 5.58928e-06 3.38165691226946e-06 0.702553761705375 0.0109314317593943
USP48 0 0 7.44993e-06 3.12100491135028e-06 0.665561778945415 0.0103618166011855
USP49 0 0 7.27323e-06 1.54595905354098e-06 0.719590983298894 0.0111935562168135
USP5 0 0 1.04738e-05 2.30173287217227e-06 0.620792350486863 0.00967156356273702
USP50 0 0 1.54586e-06 6.9843208201039e-07 0.916698938844714 0.014216069787344
USP53 0 0 3.93574e-06 2.79023221656887e-06 0.7653803160141 0.011897355383322
USP54 0 0 1.04146e-10 3.93582683688415e-06 0.835720427205404 0.0129765596725605
USP6 0 0 3.32446e-06 4.22790265678191e-06 0.732627676703932 0.0113940371381305
USP6NL 0 0 4.77068e-06 2.48276574005956e-06 0.753498523477022 0.0117148240644533
USP7 0 0 8.93755e-06 4.32468919459763e-06 0.59775193468346 0.00931595204721157
USP8 0 0 3.96199e-06 3.02596684264215e-06 0.75649857023575 0.0117609179600417
USPL1 0 0 3.44904e-06 1.80422151122893e-06 0.81453315519584 0.0126517387776666
UST 0 0 1.80497e-06 8.7967339365173e-07 0.900797976623418 0.0139729249435651
UTF1 0 0 1.04146e-10 3.92975657196433e-07 0.982209974125217 0.015216548892048
UTP11L 0 0 3.15401e-06 1.06684891444898e-06 0.851280266906347 0.0132149706351665
UTP14C 0 0 2.95424e-06 1.26793964814784e-06 0.849518675555079 0.0131879849633678
UTP15 0 0 3.37526e-06 1.51309517112266e-06 0.827588275476328 0.0128519113803695
UTP18 0 0 1.93823e-06 1.29986687760312e-06 0.879508342206563 0.0136471929532604
UTP20 0 0 1.33088e-05 6.6693336962042e-06 0.460482930122425 0.00719200343610787
UTP23 0 0 1.27201e-06 4.43167263542273e-07 0.936533547594715 0.0145191967899569
UTP3 0 0 3.50736e-06 1.03862943602955e-06 0.841736375326558 0.0130687508864137
UTP6 0 0 3.19173e-06 2.12197571941661e-06 0.810194843732079 0.0125852019930799
UTRN 0 0 1.49013e-05 1.05494736841239e-05 0.365156415232881 0.00571166023819415
UTS2 0 0 1.97459e-08 3.44152967617242e-07 0.983712835713062 0.0152394766422038
UTS2B 0 0 2.60566e-08 7.38964791389225e-07 0.965923127521543 0.014968007247329
UTS2R 0 0 9.05052e-07 4.58778584922337e-07 0.948180489647477 0.0146971070217113
UVRAG 0 0 2.13697e-06 1.78884951233515e-06 0.854046174289424 0.0132573383631316
UVSSA 0 0 6.38807e-06 1.42119553692088e-06 0.746760878236986 0.0116112885652544
UXS1 0 0 5.54469e-06 1.42286766490387e-06 0.769377685261465 0.0119587488969853
VAC14 0 0 7.60393e-06 1.61461620360694e-06 0.708987181998493 0.0110304288288114
VAMP1 0 0 4.22542e-07 5.5526572755894e-07 0.960385657254754 0.0148834753860837
VAMP2 0 0 9.86896e-07 3.87624502611858e-07 0.948496168260654 0.0147019282049137
VAMP3 0 0 9.87096e-07 4.80076546341296e-07 0.944494072086095 0.0146408029318384
VAMP4 0 0 3.96259e-07 5.74079227801125e-07 0.960460539060035 0.0148846185857636
VAMP5 0 0 3.98781e-07 2.30191512751658e-07 0.975572826206982 0.015115279378855
VAMP8 0 0 5.79285e-07 2.68434658693148e-07 0.967625149480214 0.0149939864286358
VANGL1 0 0 4.62409e-06 1.15955438270765e-06 0.804541924219493 0.0124984895772428
VANGL2 0 0 6.22118e-06 1.38437657360853e-06 0.752455740140848 0.0116988013250389
VAPA 0 0 2.12921e-06 5.9925746665093e-07 0.901932248268277 0.0139902732945032
VAPB 0 0 2.4112e-06 6.6515228478857e-07 0.890244785303142 0.0138114877217611
VARS 0 0 1.51473e-05 3.78653119651544e-06 0.492063080961291 0.00768144591840083
VARS2 0 0 1.08683e-05 4.28587165010228e-06 0.559308709274526 0.00872204083819126
VASH1 0 0 3.12996e-06 6.96793094124085e-07 0.866520677894137 0.0134483756220406
VASH2 0 0 1.42817e-06 1.07267470903873e-06 0.904959066783439 0.0140365646048532
