geneName dn_damaging_EPI dn_lof_EPI mut_damaging mut_lof dn_damaging_ID dn_lof_ID dn_damaging_DD dn_lof_DD dn_damaging_ASD dn_lof_ASD dn_silentCFPK_SCZ dn_damaging_SCZ dn_lof_SCZ mut_silentCFPK dn_lof_CHD dn_damaging_CHD
KCNK6 0 0 2.12682e-06 5.6085012528141e-07 0 0 0 0 0 0 0 0 0 4.39757e-06 0 0
KCNK7 0 0 8.52152e-07 5.46955187896215e-07 0 0 0 0 0 0 0 0 0 5.71046e-06 0 0
KCNK9 0 0 4.34257e-06 4.61421815932685e-07 0 0 0 0 0 0 0 0 0 2.86697e-06 0 0
KCNMA1 0 0 1.04044e-05 3.66875919466776e-06 0 0 1 0 0 0 0 0 0 6.92171e-06 0 0
KCNMB1 0 0 9.98273e-07 5.3661441213353e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KCNMB2 0 0 9.58082e-07 6.20155140707595e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KCNMB2-IT1 0 0 1.04146e-10 8.99757343002005e-08 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KCNMB3 0 0 1.21287e-06 6.4935651041122e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KCNMB4 0 0 1.0424e-06 3.79610064357844e-07 0 0 0 0 0 0 0 0 0 3.38179e-06 0 0
KCNN1 0 0 1.04146e-10 1.12332103778749e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KCNN2 0 0 5.17271e-06 1.12243618001943e-06 0 0 0 0 0 0 0 0 0 4.17603e-06 0 0
KCNN3 0 0 5.48307e-06 1.56009293910246e-06 0 0 0 0 0 0 0 0 0 5.08113e-06 0 0
KCNN4 0 0 3.87028e-06 1.1262754530306e-06 0 0 0 0 0 0 0 0 0 4.51043e-06 0 0
KCNQ1 0 0 7.16873e-06 1.5701263897955e-06 0 0 0 0 0 0 0 0 0 8.07101e-06 0 0
KCNQ1DN 0 0 1.04146e-10 4.87636802626346e-08 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KCNQ2 2 0 7.01122e-06 1.97214244366335e-06 2 0 9 0 0 1 0 0 0 1.90588e-05 0 0
KCNQ3 1 0 5.53308e-06 2.24184774549103e-06 1 0 3 0 1 0 0 0 0 5.64121e-06 0 0
KCNQ4 0 0 7.98765e-06 1.6013104577141e-06 0 0 0 0 0 0 0 0 0 1.06658e-05 0 0
KCNQ5 0 0 7.43256e-06 2.6652346036145e-06 1 0 0 0 0 0 0 0 0 4.62842e-06 0 0
KCNQ5-AS1 0 0 1.04146e-10 1.8521166716873e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KCNRG 0 0 6.034e-07 5.53169399131115e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KCNS1 0 0 5.76122e-06 1.0523542807804e-06 0 0 0 0 0 0 0 0 0 8.82185e-06 0 0
KCNS2 0 0 4.37314e-06 5.4735177736566e-07 0 0 0 0 0 0 0 0 0 1.55527e-06 0 0
KCNS3 0 0 3.60875e-06 7.80145100956605e-07 0 0 0 0 0 2 0 0 0 1.11606e-10 0 0
KCNT1 0 0 4.40327e-06 3.0868009279794e-06 0 0 0 0 0 0 0 0 0 2.32234e-05 0 0
KCNT2 0 0 7.54996e-06 3.79708935632902e-06 0 0 0 0 1 0 0 0 0 1.11606e-10 0 0
KCNU1 0 0 1.04146e-10 3.03396200517284e-06 0 0 0 0 0 0 0 0 1 1.11606e-10 0 0
KCNV1 0 0 3.56363e-06 7.85894862333205e-07 0 0 0 0 0 0 0 0 0 3.7643e-06 0 0
KCNV2 0 0 7.43843e-06 7.294580754277e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KCTD1 0 0 1.75482e-06 1.56239667499155e-06 0 0 1 0 0 0 0 0 0 1.08882e-05 0 0
KCTD10 0 0 4.05262e-06 6.7406555046018e-07 0 0 0 0 0 0 0 0 0 4.28757e-07 0 0
KCTD11 0 0 1.04146e-10 4.27981727885244e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KCTD12 0 0 4.55927e-06 4.83958619480704e-07 0 0 0 0 0 0 0 0 0 1.13623e-05 0 0
KCTD13 0 0 3.58203e-06 6.6768582402338e-07 0 0 0 0 0 0 0 0 0 3.18108e-06 0 0
KCTD14 0 0 2.1069e-06 3.51897152401573e-07 0 0 0 0 0 0 0 0 0 5.46686e-07 0 0
KCTD15 0 0 3.30234e-06 6.86655600619575e-07 0 0 0 0 0 0 0 0 0 4.46926e-08 0 0
KCTD16 0 0 2.31344e-06 8.7799717828506e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KCTD17 0 0 1.75633e-06 6.9334845466649e-07 0 0 0 0 0 0 0 0 0 4.8824e-06 0 0
KCTD18 0 0 1.24624e-06 9.34617646184835e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KCTD19 0 0 7.31761e-07 2.15078242896058e-06 0 0 0 0 0 0 0 0 0 4.27168e-07 0 0
KCTD2 0 0 2.08732e-06 5.06558317773685e-07 0 0 0 0 0 0 0 0 0 4.72202e-06 0 0
KCTD20 0 0 2.87379e-06 9.708004565928e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KCTD21 0 0 1.72422e-06 3.31902598485212e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KCTD3 0 0 7.66436e-06 2.52987620112274e-06 0 0 0 0 0 0 0 0 0 1.23566e-06 0 0
KCTD4 0 0 6.28424e-07 5.74700828833935e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KCTD5 0 0 1.50615e-06 8.54329131117065e-07 0 0 0 0 0 0 0 0 0 5.13517e-06 0 0
KCTD6 0 0 1.33054e-06 5.57721495705505e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KCTD7 0 0 1.04146e-10 7.17296010489245e-07 0 0 0 0 0 0 0 0 0 1.72954e-06 0 0
KCTD8 0 0 5.77816e-06 7.43901142947775e-07 0 0 0 0 0 0 0 0 0 1.13701e-05 0 0
KCTD9 0 0 1.04146e-10 1.49998300092239e-06 0 0 0 0 0 0 0 0 0 3.97069e-07 0 0
KDELC1 0 0 4.97262e-06 1.23385031255953e-06 0 0 0 0 0 0 0 0 0 1.49595e-06 0 0
KDELC2 0 0 4.14307e-06 1.09592313051569e-06 0 0 0 0 0 0 0 0 0 2.19022e-06 0 0
KDELR1 0 0 1.74116e-06 6.15107690662595e-07 0 0 0 0 0 0 0 0 0 7.38274e-07 0 0
KDELR2 0 0 3.28486e-06 6.10257367735885e-07 0 0 0 0 0 0 0 0 0 7.49553e-07 0 0
KDELR3 0 0 1.54341e-06 5.04129253464955e-07 0 0 1 0 0 0 0 0 0 5.68586e-07 0 0
KDM1A 0 0 7.55383e-06 2.59090230399466e-06 0 0 0 0 1 0 0 0 0 4.16647e-06 0 0
KDM1B 0 0 3.05013e-06 1.94132986509503e-06 0 0 0 0 0 1 0 0 0 1.11606e-10 0 0
KDM2A 0 0 9.74978e-06 3.92339844779019e-06 0 0 0 0 0 0 0 0 0 4.51325e-07 0 0
KDM2B 0 0 1.09296e-05 3.50273918912443e-06 2 0 0 0 0 0 0 0 0 9.92142e-06 0 0
KDM3A 0 0 8.42387e-06 3.75745696124413e-06 0 0 0 0 0 1 0 0 0 1.95417e-06 0 1
KDM3B 0 0 9.41574e-06 4.36861018558199e-06 1 0 0 1 0 0 0 1 0 3.11285e-06 0 0
KDM4A 0 0 9.72367e-06 3.02773986328372e-06 0 0 0 0 0 0 0 0 0 1.91085e-07 0 0
KDM4A-AS1 0 0 1.04146e-10 1.83281662608695e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KDM4B 0 0 1.1962e-05 2.62841198999124e-06 0 0 0 0 0 1 0 0 0 2.04414e-05 0 0
KDM4C 0 0 9.60066e-06 2.95202926270415e-06 0 0 0 0 0 0 0 0 0 5.5122e-07 0 0
KDM4D 0 0 7.83735e-07 9.24158910705535e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KDM4E 0 0 1.04146e-10 1.01422848534685e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KDM5A 0 0 1.25064e-05 4.66519460165896e-06 0 0 0 0 0 0 0 0 0 1.81872e-06 0 1
KDM5B 0 0 1.35061e-05 5.3870233618222e-06 0 0 0 3 3 3 0 0 0 2.22634e-06 3 0
KDM5B-AS1 0 0 1.04146e-10 6.8278169105153e-08 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KDM6B 0 0 8.77712e-06 3.98742837615758e-06 1 0 0 0 1 2 0 0 0 9.7905e-06 1 0
KDM8 0 0 3.97976e-06 1.1063100820991e-06 0 0 0 0 0 0 0 0 0 6.86509e-07 0 0
KDR 0 0 6.84438e-06 3.5641214926957e-06 0 0 0 1 0 0 0 0 0 1.11606e-10 0 0
KDSR 0 0 3.11914e-06 9.15027817681305e-07 0 0 0 0 0 0 0 0 0 9.96698e-07 0 0
KEAP1 0 0 6.12282e-06 1.78159670097052e-06 0 0 0 0 0 0 0 0 0 1.9778e-06 0 0
KEL 0 0 1.85391e-06 2.51500622228236e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KERA 0 0 1.62398e-06 6.84651616214215e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KHDC1 0 0 1.04146e-10 9.44982912888705e-07 0 0 0 0 0 0 0 0 0 8.44806e-07 0 0
KHDC1L 0 0 1.04146e-10 4.13563276394233e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KHDC3L 0 0 1.8335e-08 5.2151971954444e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KHDRBS1 0 0 2.32122e-06 1.09372995882036e-06 0 0 0 0 0 0 0 0 0 4.93238e-06 0 0
KHDRBS2 0 0 1.61601e-06 9.48560855483915e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KHDRBS3 0 0 2.4702e-06 1.051994029701e-06 0 0 0 0 0 0 0 0 0 6.76587e-07 0 0
KHK 0 0 3.48658e-06 9.42614155425535e-07 0 0 0 0 0 0 0 0 0 7.74639e-07 0 0
KHNYN 0 0 4.44362e-06 1.59935206044373e-06 0 0 0 0 0 0 0 0 0 3.67109e-06 0 0
KHSRP 0 0 4.83649e-06 2.00664168639748e-06 0 0 0 1 0 0 0 0 0 1.44757e-05 0 0
KIAA0020 0 0 2.67304e-06 1.83977308453389e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIAA0040 0 0 1.04146e-10 3.02653002134076e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIAA0087 0 0 1.04146e-10 4.59571866358552e-08 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIAA0100 0 0 1.10373e-05 5.92065695632405e-06 0 0 0 0 0 1 0 0 0 1.06074e-06 1 0
KIAA0101 0 0 6.35952e-07 3.54559351852666e-07 0 0 0 0 0 0 0 0 0 1.20511e-07 0 0
KIAA0125 0 0 1.04146e-10 2.31565248494051e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIAA0141 0 0 1.67005e-06 1.51527989219836e-06 0 0 0 0 0 0 0 0 0 1.88993e-07 0 0
KIAA0146 0 0 1.87994e-06 2.23101372215907e-06 0 0 0 0 0 0 0 0 0 1.2296e-06 0 0
KIAA0195 0 0 7.64275e-06 3.53663766636896e-06 0 0 0 0 2 0 1 0 0 2.01253e-05 0 0
KIAA0196 0 0 1.03137e-05 3.41674749465606e-06 0 0 2 0 0 0 0 0 0 1.11606e-10 0 1
KIAA0226 0 0 6.11786e-06 2.49122737347053e-06 0 0 0 0 0 0 0 0 0 8.11974e-07 0 0
KIAA0226L 0 0 1.8731e-06 1.51376531965978e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIAA0232 0 0 2.07187e-06 2.72970994649883e-06 0 0 0 0 0 1 0 0 0 1.11606e-10 0 0
KIAA0247 0 0 1.50195e-06 5.5318451738992e-07 0 0 0 0 0 0 0 0 0 2.41952e-07 0 0
KIAA0319 0 0 4.74332e-06 2.6315122681664e-06 0 0 0 0 0 0 0 0 0 4.24332e-07 0 0
KIAA0319L 0 0 5.9984e-06 2.58211739623734e-06 0 0 0 0 0 0 0 0 0 4.57324e-07 0 0
KIAA0355 0 0 1.04146e-10 2.12336547346326e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIAA0368 0 0 1.12e-05 7.2310193232736e-06 0 0 1 0 0 0 0 0 0 5.52942e-06 0 0
KIAA0391 0 0 2.91673e-06 1.48490614280445e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIAA0408 0 0 1.04146e-10 1.57223111501269e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIAA0430 0 0 5.86257e-06 3.49033290085097e-06 0 0 0 1 0 0 0 0 0 1.22479e-06 0 0
KIAA0513 0 0 2.22107e-06 1.20374622297092e-06 0 0 0 0 0 0 0 0 0 1.25066e-06 0 0
KIAA0556 0 0 1.06284e-05 4.21305680810448e-06 0 0 0 0 0 0 0 0 0 4.53688e-06 0 0
KIAA0586 0 0 4.2767e-06 3.76535014674157e-06 0 0 1 0 0 0 0 0 0 2.95323e-09 0 0
KIAA0753 0 0 2.74411e-06 2.9013416096471e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIAA0754 0 0 1.04146e-10 1.25428832396783e-06 0 0 0 0 0 0 0 0 0 2.49054e-06 0 0
KIAA0825 0 0 1.52175e-06 3.10377731908377e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIAA0895 0 0 3.75742e-06 1.81135708677286e-06 0 0 0 0 0 0 0 0 0 1.98061e-06 0 0
KIAA0895L 0 0 5.73058e-06 1.09216118905583e-06 0 0 0 0 0 0 0 0 0 8.58705e-06 0 0
KIAA0907 0 0 2.75289e-06 1.81613826289492e-06 0 0 0 0 0 0 0 0 0 5.31328e-07 0 0
KIAA0922 0 0 4.46545e-06 4.00484256070362e-06 0 0 1 0 0 0 0 0 0 1.87628e-06 0 0
KIAA0930 0 0 3.83453e-06 9.63405036944245e-07 0 0 0 0 0 0 0 0 0 2.15718e-06 0 0
KIAA0947 0 0 1.04146e-10 4.00335945480954e-06 0 0 0 0 0 0 0 0 0 1.25781e-06 0 0
KIAA1009 0 0 3.92051e-06 3.44762947282233e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIAA1024 0 0 4.56917e-06 1.54028233798572e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIAA1024L 0 0 1.04146e-10 4.15508933649445e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIAA1033 0 0 5.63965e-06 4.16821464195257e-06 0 0 0 0 0 0 0 0 0 7.58637e-07 0 0
KIAA1045 0 0 8.44586e-07 1.21412226410113e-06 0 0 1 0 0 0 0 0 0 1.11606e-10 0 0
KIAA1107 0 0 2.97312e-06 2.57604141367302e-06 0 0 0 0 0 0 0 0 0 4.73129e-07 0 0
KIAA1109 0 0 8.32013e-06 1.26283047541257e-05 0 0 0 0 1 0 0 0 1 1.11606e-10 0 0
KIAA1143 0 0 6.90723e-07 3.577051865018e-07 0 0 0 0 0 0 0 0 0 1.07492e-06 0 0
KIAA1147 0 0 2.85834e-06 1.11944378161826e-06 0 0 0 0 0 0 0 0 0 4.58978e-06 0 0
KIAA1191 0 0 1.38309e-06 1.1498238015644e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIAA1199 0 0 1.14997e-05 3.42129339295593e-06 0 0 2 0 0 0 0 0 0 1.11606e-10 0 0
KIAA1211 0 0 1.04146e-10 2.47863687928477e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIAA1211L 0 0 1.33451e-06 1.53239646096083e-06 0 0 0 0 0 0 0 0 0 1.67674e-05 0 0
KIAA1217 0 0 1.44055e-05 3.48591670325925e-06 0 0 0 0 1 0 0 0 0 2.77566e-07 0 0
KIAA1239 0 0 1.45597e-06 2.83132004915171e-06 0 0 0 0 0 0 0 0 0 1.56333e-06 0 0
KIAA1244 0 0 3.88077e-06 4.89080400956633e-06 0 0 0 0 0 0 0 0 0 6.02876e-06 0 0
KIAA1257 0 0 1.04146e-10 9.19955330336775e-07 0 0 0 0 0 0 0 0 0 1.73586e-06 0 0
KIAA1279 0 0 3.62145e-06 1.14100576363388e-06 0 0 0 0 0 0 0 0 0 4.66512e-06 0 0
KIAA1324 0 0 7.2319e-06 2.69412081167903e-06 0 0 1 0 0 0 0 0 0 2.8775e-07 0 0
KIAA1324L 0 0 6.41569e-06 2.34072206528743e-06 0 0 0 0 0 0 0 0 0 2.13282e-06 0 0
KIAA1328 0 0 3.47932e-07 1.28183741412118e-06 0 0 0 0 0 0 0 0 0 7.84819e-07 0 0
KIAA1377 0 0 2.37835e-06 2.37212044391717e-06 0 0 0 0 0 0 0 0 0 1.29153e-06 0 0
KIAA1407 0 0 3.16202e-06 2.57314640629835e-06 0 0 0 0 0 0 0 0 0 4.17759e-07 0 0
KIAA1429 0 0 3.76518e-06 4.26731319033372e-06 0 0 0 0 0 0 0 0 1 6.00442e-07 0 0
KIAA1430 0 0 8.35508e-07 9.172139135397e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIAA1432 0 0 7.66276e-06 4.03300823300905e-06 0 0 0 1 1 0 0 0 0 1.42742e-06 0 0
KIAA1456 0 0 1.72177e-06 8.27470780476555e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 1 0
KIAA1462 0 0 4.91264e-06 2.27216205941934e-06 0 0 0 0 1 0 1 0 0 9.38601e-06 0 0
KIAA1467 0 0 2.13239e-06 1.74026160505179e-06 0 0 0 0 0 0 0 0 0 4.81832e-07 0 0
KIAA1468 0 0 5.23585e-06 3.44709939743803e-06 0 0 0 0 0 0 0 0 0 3.81474e-06 0 0
KIAA1522 0 0 2.0499e-06 1.70347145792506e-06 0 0 0 0 0 0 0 0 0 1.77443e-05 0 0
KIAA1524 0 0 2.80818e-06 2.13664036810219e-06 0 0 0 0 0 0 0 0 0 5.99189e-07 0 0
KIAA1549 0 0 9.87066e-06 3.81571018451947e-06 0 0 0 0 0 0 0 0 0 4.84212e-06 0 0
KIAA1549L 0 0 7.4185e-06 3.51018109904121e-06 0 0 0 0 0 0 0 0 0 2.08366e-06 0 0
KIAA1551 0 0 1.27805e-06 2.88234372971147e-06 0 0 0 1 0 0 0 0 0 1.11606e-10 0 0
KIAA1586 0 0 1.04146e-10 1.43941290020343e-06 0 0 0 0 0 0 0 0 0 6.74804e-07 0 0
KIAA1598 0 0 1.13363e-06 2.21950539724565e-06 0 0 0 0 0 0 0 0 0 3.59734e-07 0 1
KIAA1614 0 0 2.31157e-06 2.15918579747973e-06 0 0 0 0 0 0 0 0 0 5.01707e-06 0 0
KIAA1644 0 0 1.04146e-10 5.7908170201377e-07 0 0 0 0 0 0 0 0 0 1.38007e-06 0 0
KIAA1671 0 0 2.76713e-06 2.94716781299596e-06 0 0 0 0 0 0 0 0 0 1.52721e-06 0 0
KIAA1683 0 0 1.04146e-10 2.00498941888934e-06 0 0 0 0 0 0 0 0 0 1.8984e-05 0 0
KIAA1704 0 0 2.07954e-06 7.46405674347515e-07 0 0 1 0 0 0 0 0 0 9.99953e-07 0 0
KIAA1715 0 0 2.68906e-06 1.46457467053343e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIAA1731 0 0 1.2471e-06 6.0127052770494e-06 0 0 0 0 0 1 0 0 0 1.11606e-10 0 0
KIAA1737 0 0 1.23245e-06 5.44836496746045e-07 0 0 0 0 0 0 0 0 0 3.38123e-07 0 1
KIAA1751 0 0 7.69152e-09 2.03883306675668e-06 0 0 0 1 0 0 0 0 0 5.13068e-06 0 0
KIAA1755 0 0 3.40737e-06 2.29391874686148e-06 0 0 0 0 0 0 1 0 0 1.95373e-06 0 0
KIAA1841 0 0 3.49544e-06 2.44960042383148e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIAA1875 0 0 1.04146e-10 1.13492741434109e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIAA1919 0 0 3.04175e-06 8.28978240390245e-07 0 0 0 0 0 0 0 0 0 1.26795e-07 0 0
KIAA1958 0 0 1.04146e-10 9.40181385722965e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIAA1967 0 0 2.63469e-06 2.37029565538206e-06 0 0 0 0 0 0 0 0 0 3.20325e-06 0 0
KIAA1984 0 0 1.04146e-10 1.28626110389318e-06 0 0 0 1 0 0 0 0 0 3.61486e-06 0 0
KIAA1984-AS1 0 0 1.04146e-10 1.84664466942887e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIAA2013 0 0 1.80165e-06 8.5698992063606e-07 0 0 0 0 0 0 0 0 0 8.82424e-06 0 0
KIAA2018 0 0 8.04619e-08 3.54890762794999e-06 0 0 0 0 0 1 0 0 0 1.11606e-10 0 0
KIAA2026 0 0 1.04146e-10 3.04032536533534e-06 0 0 0 0 0 0 0 0 0 5.93054e-06 0 0
KIDINS220 0 0 1.0288e-05 4.1493835796843e-06 0 0 0 1 0 0 0 0 0 1.11606e-10 0 0
KIF11 0 0 6.29784e-06 2.77915073870766e-06 0 0 0 2 0 1 0 0 0 4.08189e-07 0 0
KIF12 0 0 1.94183e-06 2.10514739302288e-06 0 0 0 0 0 0 0 0 0 2.71327e-06 0 0
KIF13A 0 0 1.68533e-05 5.9394545222609e-06 0 0 0 0 0 0 0 0 0 1.48158e-06 0 0
KIF13B 0 0 1.6873e-05 5.48798161102225e-06 0 0 1 0 1 0 0 0 0 4.13887e-06 0 0
KIF14 0 0 6.90512e-06 3.92388174112374e-06 0 0 0 0 1 0 0 0 0 1.11606e-10 0 0
KIF15 0 0 5.73076e-06 4.06961857536732e-06 0 0 0 0 0 0 0 0 0 1.32066e-07 0 0
KIF16B 0 0 8.79372e-06 3.63270241953324e-06 0 0 1 0 0 0 0 0 0 3.2239e-07 0 0
KIF17 0 0 1.04146e-10 1.94064683814987e-06 0 0 0 0 0 0 0 0 0 6.87116e-06 0 0
KIF18A 0 0 5.34276e-06 2.40282764225036e-06 0 0 0 0 0 0 0 1 0 1.11606e-10 0 0
KIF18B 0 0 1.04146e-10 1.75354938196187e-06 0 0 0 0 0 0 0 0 0 5.58488e-07 0 0
KIF19 0 0 1.04146e-10 2.35298783939625e-06 0 0 0 0 0 0 0 0 0 1.65707e-05 0 0
KIF1A 0 0 1.04146e-10 4.86898295739613e-06 0 0 0 0 0 0 0 0 0 2.12678e-05 0 0
KIF1B 0 0 1.94733e-05 6.51332073523865e-06 0 0 0 0 0 1 0 0 0 6.15891e-07 0 0
KIF1C 0 0 1.04146e-10 3.24144158134572e-06 0 0 0 0 0 0 0 0 0 6.27405e-06 0 0
KIF20A 0 0 3.07439e-06 2.75376012933155e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIF20B 0 0 4.16057e-06 5.60897473965135e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIF21A 0 0 1.44311e-05 4.61257921571477e-06 0 0 1 0 0 1 0 0 0 5.2727e-07 0 0
KIF21B 0 0 1.7218e-05 4.83955512223325e-06 0 0 0 0 0 0 0 0 0 1.10181e-05 0 0
KIF22 0 0 1.04146e-10 1.91991217812658e-06 0 0 0 0 0 0 0 0 0 3.12044e-06 0 0
KIF23 0 0 6.31184e-06 3.84953010556513e-06 0 0 0 0 0 0 0 0 0 1.76987e-08 0 0
KIF24 0 0 2.66706e-06 2.74258215906778e-06 0 0 0 0 1 0 0 0 0 7.01675e-07 0 0
KIF25 0 0 2.54059e-06 1.04846819294099e-06 0 0 0 0 0 0 0 0 0 1.88745e-06 0 0
KIF26A 0 0 1.04146e-10 3.41231112974603e-06 0 0 0 1 0 0 0 0 0 2.91337e-05 0 0
KIF26B 0 0 1.2756e-07 3.27159791631844e-06 0 0 0 0 0 0 0 0 0 2.04652e-05 0 0
KIF27 0 0 5.9023e-06 3.71660343540501e-06 0 0 0 0 0 0 0 0 0 7.73788e-07 0 0
KIF2A 0 0 4.79081e-06 2.24755761152567e-06 0 0 0 0 0 0 0 0 0 5.96656e-07 0 0
KIF2B 0 0 3.16326e-06 9.25949065505315e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIF2C 0 0 5.38981e-06 2.32275373540722e-06 0 0 0 1 0 0 0 0 0 5.87678e-07 0 0
KIF3A 0 0 7.28011e-06 1.91641498490801e-06 0 0 1 0 0 0 0 0 0 1.01504e-07 0 0
KIF3B 0 0 7.86334e-06 2.03579201608585e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIF3C 0 0 8.77212e-06 1.54427189280501e-06 0 0 0 0 0 0 0 0 0 1.75832e-06 0 0
KIF4B 0 0 1.04146e-10 2.36661975141817e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIF5A 0 0 1.15156e-05 3.44402084205868e-06 0 0 0 0 0 0 0 0 0 4.03406e-07 0 1
KIF5B 0 0 7.57099e-06 3.09300206304948e-06 0 0 1 0 0 0 0 0 0 1.23331e-06 0 0
KIF5C 0 0 1.04146e-10 2.73137087318195e-06 0 0 0 0 0 0 0 0 0 1.3647e-06 0 0
KIF6 0 0 1.04146e-10 2.79032287639116e-06 0 0 0 0 0 0 0 0 0 7.4843e-07 0 0
KIF7 0 0 8.27659e-06 3.63757628395356e-06 0 0 0 0 0 0 0 0 0 1.20433e-05 0 0
KIF9 0 0 4.95007e-06 1.96501030263116e-06 0 0 0 0 0 0 0 0 0 3.02189e-07 0 0
KIF9-AS1 0 0 1.04146e-10 2.77712469233859e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIFAP3 0 0 4.62401e-06 2.7830210830363e-06 0 0 0 0 0 0 0 0 0 1.88485e-07 0 0
KIFC1 0 0 6.04052e-06 1.46217933384229e-06 0 0 0 0 0 0 0 0 0 2.34849e-07 0 0
KIFC2 0 0 2.01779e-08 2.29954194878411e-06 0 0 0 0 0 0 0 0 0 1.8842e-05 0 0
KIFC3 0 0 6.41371e-06 2.65842624784214e-06 0 0 0 0 0 0 0 0 0 1.02624e-05 0 0
KIN 0 0 2.61513e-06 1.49772505764841e-06 0 0 0 0 0 0 0 0 0 5.99818e-07 0 0
KIR2DL1 0 0 1.04146e-10 7.8480892442812e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIR2DL3 0 0 1.04146e-10 6.9949899811521e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIR2DL4 0 0 1.04146e-10 7.8851540201303e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIR3DL1 0 0 1.04146e-10 8.8677018930191e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIR3DL2 0 0 1.04146e-10 1.04784302800104e-06 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIR3DL3 0 0 1.04146e-10 7.15214811183845e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIR3DX1 0 0 1.04146e-10 4.873472102265e-07 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
KIRREL 0 0 2.65864e-06 2.11009633430843e-06 0 0 0 0 0 0 0 0 0 7.2483e-07 0 0
KIRREL2 0 0 2.62549e-06 1.80165221453423e-06 0 0 0 0 0 0 0 0 0 7.83216e-06 0 0
KIRREL3 0 0 5.74418e-06 2.10253722694796e-06 0 0 0 0 0 0 0 0 0 3.71444e-06 0 0
KIRREL3-AS2 0 0 1.04146e-10 9.1315502255102e-08 0 0 0 0 0 0 0 0 0 1.11606e-10 0 0
